T,V,Fv,Fd,Sv,Cv,CTE,density
1280.0,12.637536952299158,-7.721799256772772,-0.5446626565964218,66.06531961760513,24.844524325991937,3.48468484658293e-05,6.460466930351199
1290.0,12.641942450380268,-7.7288161941910545,-0.5516795940147042,66.27033937839836,24.84598932796722,3.484826875618529e-05,6.458215569472405
1300.0,12.64634970834185,-7.735855410879217,-0.5587188107028669,66.4738698463334,24.847420004503697,3.48500402347275e-05,6.4559648787479995
1310.0,12.650758711417115,-7.742916751681774,-0.565780151505424,66.67593343416566,24.8488174067844,3.485168894483936e-05,6.45371486595007
1320.0,12.655169473437367,-7.750000064774139,-0.5728634645977886,66.87655212642213,24.850182546782854,3.48534409555665e-05,6.451465524249826
1330.0,12.659582036515081,-7.757105201633096,-0.579968601456746,67.075747493089,24.851516398996473,3.4855519439638815e-05,6.449216832429879
1340.0,12.663996380817892,-7.764232013696325,-0.5870954135199747,67.27354046593696,24.852819900542567,3.485743496813721e-05,6.446968800866561
1350.0,12.668412525081974,-7.771380355967496,-0.5942437557911459,67.46995161769472,24.854093954555868,3.485949210557349e-05,6.444721420286373
1360.0,12.672830481070154,-7.7785500853154055,-0.6014134851390549,67.66500105516062,24.855339430896276,3.486163564468612e-05,6.442474684986518
1370.0,12.677250266156522,-7.7857410608924535,-0.6086044607161034,67.85870846521297,24.856557167809928,3.4863909708929756e-05,6.440228586429324
1380.0,12.68167188349992,-7.792953143348009,-0.6158165431716587,68.05109307513871,24.85774797297458,3.4866202059299144e-05,6.437983123317299
1390.0,12.686095372506125,-7.800186196686059,-0.6230495965097087,68.24217379703272,24.858912625622118,3.48687982891265e-05,6.435738275968141
1400.0,12.690520722900496,-7.8074400849805725,-0.6303034848042218,68.4319690139275,24.860051876390468,3.487130663113808e-05,6.43349404993995
1410.0,12.694947948111398,-7.814714675099384,-0.637578074923033,68.62049678351629,24.861166449691154,3.487391385138162e-05,6.431250438767341
1420.0,12.6993770661379,-7.82200983595175,-0.6448732357754002,68.80777479861825,24.862257044510198,3.487665578741129e-05,6.4290074336889855
1430.0,12.703808095852633,-7.829325438311182,-0.6521888381348313,68.99382038786473,24.86332433541337,3.4879539121650354e-05,6.426765025526018
